lat,lon,usda_zone,sunshine_1,sunshine_2,sunshine_3,sunshine_4,sunshine_5,sunshine_6,sunshine_7,sunshine_8,sunshine_9,sunshine_10,sunshine_11,sunshine_12
66.84782608695652,23.927407407407404,4.5,0.2430390850700315,1.9707031489091178,5.472058423851755,7.903222344771336,8.948376754384215,9.118038466980645,7.071031485210258,4.9901937267687,3.1399334458895387,1.7109550653586933,0.3785160638238472,0.0
66.84782608695652,23.67888888888888,4.5,0.27930675651094367,2.0767346999465914,5.612836443951284,8.047830357336865,9.04073955874541,9.103865088472103,7.065597693303562,5.009611037263403,3.204959995093395,1.7738964702350477,0.43367676869372696,0.0
66.84782608695652,23.430370370370365,4.5,0.31453831116608905,2.1881527348508016,5.761039798924513,8.200675768547692,9.13057969955023,9.085659040910189,7.057275325960007,5.02600121739503,3.2679940110951304,1.836322005214393,0.48724199905527693,0.0
66.84782608695652,23.18185185185185,4.5,0.33733521001335665,2.2582251415355397,5.8461330525865955,8.272934298293618,9.185119858720578,9.070168687147731,7.040565189564891,5.034624937968892,3.3301800597226805,1.8913169027002668,0.5312339093533572,0.0
66.84782608695652,22.933333333333326,4.5,0.32904537974245385,2.2458111059109647,5.805087402913329,8.184091581749566,9.169285060633872,9.060543414559186,7.0074904557986155,5.027557761787403,3.390534042516677,1.9314901060097052,0.551748031485508,0.0
66.84782608695652,22.68481481481481,4.5,0.32179184545427125,2.233243353236913,5.764067104630612,8.095009191565431,9.153240401170693,9.050627499155983,6.9740865334353845,5.020193215930952,3.450842394779328,1.9714245050957213,0.5715786491217983,0.0
66.84782608695652,22.436296296296295,4.5,0.3269729669739665,2.2534543774847156,5.771439114165565,8.06713576177162,9.160894932613617,9.059090200485898,6.951090202872582,5.022641869348208,3.511997953907309,2.017955705933755,0.6014383353210466,0.0
66.84782608695652,22.18777777777777,4.5,0.3376807017399145,2.2853104263007022,5.795871735355226,8.069152707635086,9.183523181443903,9.082171327134297,6.943998477667975,5.030863676220756,3.5743444699034264,2.0671091354682165,0.6347171995468174,0.0
66.84782608695652,21.939259259259256,4.5,0.3473521405231423,2.3167044723502532,5.820147003086297,8.071003725593874,9.206002147439378,9.105182063726021,6.936726897766354,5.038927505453481,3.6365312790398336,2.115905018347718,0.6675400787663537,0.0
66.84782608695652,21.69074074074074,4.5,0.3608229131167869,2.357844860631089,5.868064627970551,8.128584395802028,9.28605236320767,9.099830148771739,6.888172669743912,5.014123854400991,3.6493352061355964,2.1496404028273624,0.6978557499718365,0.0
66.84782608695652,21.442222222222217,4.5,0.372566764668502,2.398421051985172,5.915850250786766,8.185905726840653,9.366067962666442,9.094239815883558,6.839503988732462,4.989075105686718,3.661978665862791,2.1833764469871824,0.7277154361710853,0.0
66.84782608695652,21.1937037037037,4.5,0.38327449943445,2.438792429209619,5.962530902649328,8.245171487102926,9.441263241024354,9.097831979420967,6.801471805499454,4.976269624058719,3.675813082458124,2.2170326698458025,0.7543839368469283,0.0
66.84782608695652,20.945185185185178,4.5,0.4057259065551597,2.505581422685154,6.0542592271486315,8.369975082424087,9.555375905361727,9.10952581141696,6.76251963824052,4.959932877540563,3.6617261769226745,2.2392454207051973,0.7831041335440817,0.010253518586783378
66.84782608695652,20.696666666666662,4.5,0.4281773136758694,2.5722171249202117,6.146013777224369,8.494743033973137,9.66947126154434,9.120978954832063,6.72333856500357,4.943157046111721,3.647296281893274,2.261060384418946,0.8115961012313723,0.008448551032639556
66.84782608695652,20.448148148148146,4.5,0.43024990564131016,2.59022245854116,6.172842541914006,8.553582298065619,9.721451977329451,9.128946655118265,6.684911791465603,4.92111684215584,3.6205438618738124,2.2693255173340496,0.8188902057839056,0.010253518586783378
66.84782608695652,20.199629629629623,4.5,0.4229961921561742,2.5839639178397134,6.167023960689691,8.579530964165228,9.742368882357768,9.135393021921493,6.646698663507119,4.896033245432782,3.587308864367758,2.27008019145448,0.8156990202605008,0.010253518586783378
66.84782608695652,19.951111111111107,4.5,0.42126927111424506,2.58770890800635,6.174422195801076,8.611625108215675,9.753234076508807,9.131819023559999,6.598209837192681,4.860995895800587,3.5537073015932217,2.2724649352878346,0.8179784722781823,0.004838645187294358
66.84782608695652,19.70259259259259,4.5,0.44613858273,2.664142049552852,6.263806827953269,8.735022618181686,9.823931398148279,9.192854014638106,6.615855218012259,4.848068446141844,3.5468132888156565,2.3145848547942944,0.854904034020101,0.026498226574077657
66.84782608695652,19.454074074074068,4.5,0.47308030711424226,2.75365604362,6.369462681909574,8.881742216971123,9.895234505204378,9.274833453547487,6.65109801839888,4.84883858713598,3.5452785819447103,2.3607182684866816,0.896160743801011,0.026498226574077657
66.84782608695652,19.205555555555552,4.5,0.49691350194423073,2.8308586220318923,6.458848188247645,9.01680015680105,9.9873203790894,9.34834792047996,6.677475617265508,4.841106975587001,3.5362543838621296,2.4015274034850145,0.9342262680585163,0.026498226574077657
66.84782608695652,18.957037037037036,4.5,0.5117660622471534,2.8837977519303912,6.516112608572162,9.128204151998213,10.120753271178419,9.405075494218963,6.686274327049029,4.816407868560863,3.51236451917579,2.431130551347196,0.9688726142894997,0.026498226574077657
66.84782608695652,18.708518518518513,4.5,0.5262731308235182,2.9365316418902525,6.573481931202405,9.239922795666457,10.254413332798672,9.461989261011105,6.695071946804084,4.791708761534728,3.488222926058191,2.4604955546661285,1.0023792345116413,0.026498226574077657
66.84782608695652,18.459999999999997,4.5,0.5376714906486755,2.967823067970485,6.6117634051197705,9.365800620533426,10.45500835591729,9.498746494477341,6.697354466413436,4.761219077048907,3.4282583237983486,2.4457932626014056,1.0233495781567727,0.04274290529842949
66.84782608695652,18.211481481481474,4.5,0.5480337336880656,2.992496996361154,6.644700106560352,9.502229001946391,10.774194528417611,9.50962062291012,6.657039763571076,4.704596870775616,3.356841218679449,2.431488098002155,1.0520695383471805,0.04454787285257324
66.84782608695652,17.96296296296296,4.5,0.5583959767274557,3.017017207702346,6.677742584492543,9.639156396168964,11.094455970032445,9.520510645871823,6.616496154750702,4.647676133227069,3.285034733026394,2.416984369670168,1.0805615060344707,0.04093793774428566
66.84782608695652,17.714444444444442,4.5,0.5901735101017888,3.0864227974910117,6.773314704310856,9.81328605571472,11.352572481978944,9.464759450338311,6.4933044075252075,4.537685363100661,3.146209164967363,2.3737515697081433,1.1113331622461884,0.06079258083986752
66.84782608695652,17.46592592592592,4.5,0.6202239432372388,3.1553663845132416,6.8688343729763055,9.987842211430259,11.611762099520604,9.409178553329012,6.369834703040694,4.4274134857033935,3.007246705314294,2.3304000273145817,1.1418765894480427,0.06079258083986752
66.84782608695652,17.217407407407403,4.5,0.6412937418456236,3.1976871153457447,6.92667750435408,10.119346835909015,11.85202524983143,9.354878301221799,6.236876300753215,4.314745226902046,2.8797131727457526,2.2769547185602583,1.164670400104621,0.06079258083986752
66.84782608695652,16.968888888888888,4.5,0.6046805786781535,3.0870896143870836,6.761835769506697,10.011866113835666,11.858329745203015,9.4415080251657,6.048191283132148,4.1849875045927964,2.771923210581886,2.1490447116291556,1.125693142341392,0.06620748350229899
66.84782608695652,16.720370370370365,5.0,0.5656495110156379,2.9757226765630316,6.5965193517259,9.903849506085004,11.86474674358055,9.528803048677526,5.859029923071114,4.054931251008294,2.6638815199867585,2.0206577559313823,1.0848924175667163,0.06259754839401134
66.84782608695652,16.47185185185185,5.0,0.54561582919302,2.919193125165376,6.488388677540321,9.77101254198651,11.677868433109799,9.233680247509552,5.70524216681271,4.006442569985297,2.6725855438410595,2.000431961759695,1.0589076578934795,0.05718264573157994
